indicador;municipio;ano;resultado
19.1.2.3.1.2;2407005;2010;52.2
17.1.2.3.1;2407005;2010;1934
17.1.2.3.2;2407005;2010;2
16.1.2.2.1.2.1;2407104;0;0
16.1.2.2.1.2.2;2407104;0;0
16.1.2.2.2.2.1;2407104;0;0
16.1.2.2.2.2.2;2407104;0;0
16.1.2.2.3.2.1;2407104;0;0
16.1.2.2.3.2.2;2407104;0;0
2.4.3.1.3.2.4;2407104;2010;4899
2.4.3.1.3.2.5;2407104;2010;3974
3.2.1.1;2407104;2010;97.6
20.4.1.3;2407104;2010;42
1;2407104;2013;19.85
3.4.1;2407104;2015;None
3.4.2;2407104;2015;None
3.4.3;2407104;2015;None
3.2.1;2407104;2015;38
3.2.2;2407104;2015;12
3.2.3;2407104;2015;0
3.3.1;2407104;2015;0
3.3.2;2407104;2015;4
3.3.3;2407104;2015;1
19.1.2.1.1.1;2407104;2010;22.7
19.1.2.1.1.2;2407104;2010;5.4
19.1.2.2.1.1;2407104;2010;1.3
19.1.2.2.1.2;2407104;2010;25.5
19.1.2.3.1.1;2407104;2010;76.0
19.1.2.3.1.2;2407104;2010;69.1
17.1.2.3.1;2407104;2010;14828
17.1.2.3.2;2407104;2010;365
16.1.2.2.1.2.1;2407203;0;0
16.1.2.2.1.2.2;2407203;0;0
16.1.2.2.2.2.1;2407203;0;0
16.1.2.2.2.2.2;2407203;0;0
16.1.2.2.3.2.1;2407203;0;0
16.1.2.2.3.2.2;2407203;0;0
2.4.3.1.3.2.4;2407203;2010;1393
2.4.3.1.3.2.5;2407203;2010;2213
3.2.1.1;2407203;2010;97.7
20.4.1.3;2407203;2010;20
1;2407203;2013;28.41
3.4.1;2407203;2015;None
3.4.2;2407203;2015;None
3.4.3;2407203;2015;None
3.2.1;2407203;2015;17
3.2.2;2407203;2015;5
3.2.3;2407203;2015;0
3.3.1;2407203;2015;0
3.3.2;2407203;2015;1
3.3.3;2407203;2015;1
19.1.2.1.1.1;2407203;2010;86.9
19.1.2.1.1.2;2407203;2010;7.4
19.1.2.2.1.1;2407203;2010;0.9
19.1.2.2.1.2;2407203;2010;18.0
19.1.2.3.1.1;2407203;2010;12.2
19.1.2.3.1.2;2407203;2010;74.6
17.1.2.3.1;2407203;2010;5640
17.1.2.3.2;2407203;2010;140
16.1.2.2.1.2.1;2407252;0;0
16.1.2.2.1.2.2;2407252;0;0
16.1.2.2.2.2.1;2407252;0;0
16.1.2.2.2.2.2;2407252;0;0
16.1.2.2.3.2.1;2407252;0;0
16.1.2.2.3.2.2;2407252;0;0
2.4.3.1.3.2.4;2407252;2010;61
2.4.3.1.3.2.5;2407252;2010;142
3.2.1.1;2407252;2010;99.5
20.4.1.3;2407252;2010;2
1;2407252;2013;-
3.4.1;2407252;2015;None
3.4.2;2407252;2015;None
3.4.3;2407252;2015;None
3.2.1;2407252;2015;2
3.2.2;2407252;2015;2
3.2.3;2407252;2015;99999999999996
3.3.1;2407252;2015;0
3.3.2;2407252;2015;1
3.3.3;2407252;2015;99999999999996
19.1.2.1.1.1;2407252;2010;18.9
19.1.2.1.1.2;2407252;2010;14.0
19.1.2.2.1.1;2407252;2010;-
19.1.2.2.1.2;2407252;2010;11.2
19.1.2.3.1.1;2407252;2010;81.1
19.1.2.3.1.2;2407252;2010;74.7
17.1.2.3.1;2407252;2010;696
17.1.2.3.2;2407252;2010;99999999999992
16.1.2.2.1.2.1;2407302;0;0
16.1.2.2.1.2.2;2407302;0;0
16.1.2.2.2.2.1;2407302;0;0
16.1.2.2.2.2.2;2407302;0;0
16.1.2.2.3.2.1;2407302;0;0
16.1.2.2.3.2.2;2407302;0;0
2.4.3.1.3.2.4;2407302;2010;187
2.4.3.1.3.2.5;2407302;2010;577
3.2.1.1;2407302;2010;97.3
20.4.1.3;2407302;2010;11
1;2407302;2013;-
3.4.1;2407302;2015;None
3.4.2;2407302;2015;None
3.4.3;2407302;2015;None
3.2.1;2407302;2015;17
3.2.2;2407302;2015;1
3.2.3;2407302;2015;99999999999996
3.3.1;2407302;2015;0
3.3.2;2407302;2015;1
3.3.3;2407302;2015;99999999999996
19.1.2.1.1.1;2407302;2010;41.5
19.1.2.1.1.2;2407302;2010;0.3
19.1.2.2.1.1;2407302;2010;0.1
19.1.2.2.1.2;2407302;2010;29.3
19.1.2.3.1.1;2407302;2010;58.4
19.1.2.3.1.2;2407302;2010;70.4
17.1.2.3.1;2407302;2010;1697
17.1.2.3.2;2407302;2010;23
16.1.2.2.1.2.1;2407401;0;0
16.1.2.2.1.2.2;2407401;0;0
16.1.2.2.2.2.1;2407401;0;0
16.1.2.2.2.2.2;2407401;0;0
16.1.2.2.3.2.1;2407401;0;0
16.1.2.2.3.2.2;2407401;0;0
2.4.3.1.3.2.4;2407401;2010;243
2.4.3.1.3.2.5;2407401;2010;467
3.2.1.1;2407401;2010;98.9
20.4.1.3;2407401;2010;14
1;2407401;2013;-
3.4.1;2407401;2015;None
3.4.2;2407401;2015;None
3.4.3;2407401;2015;None
3.2.1;2407401;2015;8
3.2.2;2407401;2015;3
3.2.3;2407401;2015;0
3.3.1;2407401;2015;0
3.3.2;2407401;2015;1
3.3.3;2407401;2015;0
19.1.2.1.1.1;2407401;2010;0.2
19.1.2.1.1.2;2407401;2010;0.1
19.1.2.2.1.1;2407401;2010;8.1
19.1.2.2.1.2;2407401;2010;25.9
19.1.2.3.1.1;2407401;2010;91.7
19.1.2.3.1.2;2407401;2010;74.0
17.1.2.3.1;2407401;2010;1788
17.1.2.3.2;2407401;2010;6
16.1.2.2.1.2.1;2407500;0;0
16.1.2.2.1.2.2;2407500;0;0
16.1.2.2.2.2.1;2407500;0;0
16.1.2.2.2.2.2;2407500;0;0
16.1.2.2.3.2.1;2407500;0;0
16.1.2.2.3.2.2;2407500;0;0
2.4.3.1.3.2.4;2407500;2010;606
2.4.3.1.3.2.5;2407500;2010;588
3.2.1.1;2407500;2010;98
20.4.1.3;2407500;2010;6
1;2407500;2013;32.47
3.4.1;2407500;2015;None
3.4.2;2407500;2015;None
3.4.3;2407500;2015;None
3.2.1;2407500;2015;12
3.2.2;2407500;2015;1
3.2.3;2407500;2015;99999999999996
3.3.1;2407500;2015;0
3.3.2;2407500;2015;1
3.3.3;2407500;2015;99999999999996
19.1.2.1.1.1;2407500;2010;1.2
19.1.2.1.1.2;2407500;2010;5.5
19.1.2.2.1.1;2407500;2010;0.5
19.1.2.2.1.2;2407500;2010;8.6
19.1.2.3.1.1;2407500;2010;98.3
19.1.2.3.1.2;2407500;2010;85.9
17.1.2.3.1;2407500;2010;2197
17.1.2.3.2;2407500;2010;6
16.1.2.2.1.2.1;2407609;0;0
16.1.2.2.1.2.2;2407609;0;0
16.1.2.2.2.2.1;2407609;0;0
16.1.2.2.2.2.2;2407609;0;0
16.1.2.2.3.2.1;2407609;0;0
16.1.2.2.3.2.2;2407609;0;0
2.4.3.1.3.2.4;2407609;2010;170
2.4.3.1.3.2.5;2407609;2010;452
3.2.1.1;2407609;2010;97
20.4.1.3;2407609;2010;3
1;2407609;2013;-
3.4.1;2407609;2015;None
3.4.2;2407609;2015;None
3.4.3;2407609;2015;None
3.2.1;2407609;2015;3
3.2.2;2407609;2015;1
3.2.3;2407609;2015;99999999999996
3.3.1;2407609;2015;0
3.3.2;2407609;2015;1
3.3.3;2407609;2015;99999999999996
19.1.2.1.1.1;2407609;2010;16.0
19.1.2.1.1.2;2407609;2010;-
19.1.2.2.1.1;2407609;2010;0.1
19.1.2.2.1.2;2407609;2010;73.3
19.1.2.3.1.1;2407609;2010;83.9
19.1.2.3.1.2;2407609;2010;26.7
17.1.2.3.1;2407609;2010;819
17.1.2.3.2;2407609;2010;3
16.1.2.2.1.2.1;2407708;0;0
16.1.2.2.1.2.2;2407708;0;0
16.1.2.2.2.2.1;2407708;0;0
16.1.2.2.2.2.2;2407708;0;0
16.1.2.2.3.2.1;2407708;0;0
16.1.2.2.3.2.2;2407708;0;0
2.4.3.1.3.2.4;2407708;2010;409
2.4.3.1.3.2.5;2407708;2010;634
3.2.1.1;2407708;2010;94.6
20.4.1.3;2407708;2010;8
1;2407708;2013;44.3
3.4.1;2407708;2015;None
3.4.2;2407708;2015;None
3.4.3;2407708;2015;None
3.2.1;2407708;2015;10
3.2.2;2407708;2015;3
3.2.3;2407708;2015;99999999999996
3.3.1;2407708;2015;0
3.3.2;2407708;2015;1
3.3.3;2407708;2015;99999999999996
19.1.2.1.1.1;2407708;2010;6.2
19.1.2.1.1.2;2407708;2010;0.2
19.1.2.2.1.1;2407708;2010;0.2
19.1.2.2.1.2;2407708;2010;25.4
19.1.2.3.1.1;2407708;2010;93.6
19.1.2.3.1.2;2407708;2010;74.4
17.1.2.3.1;2407708;2010;2557
17.1.2.3.2;2407708;2010;7
16.1.2.2.1.2.1;2407807;0;0
16.1.2.2.1.2.2;2407807;0;0
16.1.2.2.2.2.1;2407807;0;0
16.1.2.2.2.2.2;2407807;0;0
16.1.2.2.3.2.1;2407807;0;0
16.1.2.2.3.2.2;2407807;0;0
2.4.3.1.3.2.4;2407807;2010;529
2.4.3.1.3.2.5;2407807;2010;1374
3.2.1.1;2407807;2010;98.6
20.4.1.3;2407807;2010;13
1;2407807;2013;13.33
3.4.1;2407807;2015;None
3.4.2;2407807;2015;None
3.4.3;2407807;2015;None
3.2.1;2407807;2015;19
3.2.2;2407807;2015;2
3.2.3;2407807;2015;99999999999996
3.3.1;2407807;2015;0
3.3.2;2407807;2015;1
3.3.3;2407807;2015;99999999999996
19.1.2.1.1.1;2407807;2010;29.5
19.1.2.1.1.2;2407807;2010;6.6
19.1.2.2.1.1;2407807;2010;0.4
19.1.2.2.1.2;2407807;2010;16.7
19.1.2.3.1.1;2407807;2010;70.2
19.1.2.3.1.2;2407807;2010;76.7
17.1.2.3.1;2407807;2010;4534
17.1.2.3.2;2407807;2010;30
16.1.2.2.1.2.1;2407906;0;0
16.1.2.2.1.2.2;2407906;0;0
16.1.2.2.2.2.1;2407906;0;0
16.1.2.2.2.2.2;2407906;0;0
16.1.2.2.3.2.1;2407906;0;0
16.1.2.2.3.2.2;2407906;0;0
2.4.3.1.3.2.4;2407906;2010;48
2.4.3.1.3.2.5;2407906;2010;145
3.2.1.1;2407906;2010;98.2
20.4.1.3;2407906;2010;3
1;2407906;2013;0
3.4.1;2407906;2015;None
3.4.2;2407906;2015;None
3.4.3;2407906;2015;None
3.2.1;2407906;2015;8
3.2.2;2407906;2015;1
3.2.3;2407906;2015;99999999999996
3.3.1;2407906;2015;0
3.3.2;2407906;2015;1
3.3.3;2407906;2015;99999999999996
19.1.2.1.1.1;2407906;2010;39.0
19.1.2.1.1.2;2407906;2010;-
19.1.2.2.1.1;2407906;2010;0.3
19.1.2.2.1.2;2407906;2010;58.0
19.1.2.3.1.1;2407906;2010;60.7
19.1.2.3.1.2;2407906;2010;42.0
17.1.2.3.1;2407906;2010;550
17.1.2.3.2;2407906;2010;2
16.1.2.2.1.2.1;2408003;2010;1883
16.1.2.2.1.2.2;2408003;2010;496
16.1.2.2.2.2.1;2408003;2010;5561
16.1.2.2.2.2.2;2408003;0;0
16.1.2.2.3.2.1;2408003;2010;14260
16.1.2.2.3.2.2;2408003;2010;2211
2.4.3.1.3.2.4;2408003;2010;14277
2.4.3.1.3.2.5;2408003;2010;16709
3.2.1.1;2408003;2010;97.7
20.4.1.3;2408003;2010;169
1;2408003;2013;12.33
3.4.1;2408003;2015;None
3.4.2;2408003;2015;None
3.4.3;2408003;2015;None
3.2.1;2408003;2015;61
3.2.2;2408003;2015;50
3.2.3;2408003;2015;0
3.3.1;2408003;2015;0
3.3.2;2408003;2015;19
3.3.3;2408003;2015;1
19.1.2.1.1.1;2408003;2010;66.0
19.1.2.1.1.2;2408003;2010;10.6
19.1.2.2.1.1;2408003;2010;0.6
19.1.2.2.1.2;2408003;2010;38.7
19.1.2.3.1.1;2408003;2010;33.4
19.1.2.3.1.2;2408003;2010;50.7
17.1.2.3.1;2408003;2010;49213
17.1.2.3.2;2408003;2010;2347
16.1.2.2.1.2.1;2408102;2010;5772
16.1.2.2.1.2.2;2408102;2010;-
16.1.2.2.2.2.1;2408102;2010;15934
16.1.2.2.2.2.2;2408102;0;0
16.1.2.2.3.2.1;2408102;2010;38222
16.1.2.2.3.2.2;2408102;2010;-
2.4.3.1.3.2.4;2408102;2010;55640
2.4.3.1.3.2.5;2408102;2010;53702
3.2.1.1;2408102;2010;96.3
20.4.1.3;2408102;2010;513
1;2408102;2013;12.75
3.4.1;2408102;2015;None
3.4.2;2408102;2015;None
3.4.3;2408102;2015;None
3.2.1;2408102;2015;72
3.2.2;2408102;2015;98
3.2.3;2408102;2015;1
3.3.1;2408102;2015;0
3.3.2;2408102;2015;48
3.3.3;2408102;2015;3
19.1.2.1.1.1;2408102;2010;61.8
19.1.2.1.1.2;2408102;2010;-
19.1.2.2.1.1;2408102;2010;0.2
19.1.2.2.1.2;2408102;2010;-
19.1.2.3.1.1;2408102;2010;38.0
19.1.2.3.1.2;2408102;2010;-
17.1.2.3.1;2408102;2010;150818
17.1.2.3.2;2408102;2010;9408
16.1.2.2.1.2.1;2408201;0;0
16.1.2.2.1.2.2;2408201;0;0
16.1.2.2.2.2.1;2408201;0;0
16.1.2.2.2.2.2;2408201;0;0
16.1.2.2.3.2.1;2408201;0;0
16.1.2.2.3.2.2;2408201;0;0
2.4.3.1.3.2.4;2408201;2010;1048
2.4.3.1.3.2.5;2408201;2010;1393
3.2.1.1;2408201;2010;97.6
20.4.1.3;2408201;2010;30
1;2408201;2013;17.19
3.4.1;2408201;2015;None
3.4.2;2408201;2015;None
3.4.3;2408201;2015;None
3.2.1;2408201;2015;16
3.2.2;2408201;2015;11
3.2.3;2408201;2015;99999999999996
3.3.1;2408201;2015;0
3.3.2;2408201;2015;1
3.3.3;2408201;2015;99999999999996
19.1.2.1.1.1;2408201;2010;6.7
19.1.2.1.1.2;2408201;2010;11.9
19.1.2.2.1.1;2408201;2010;1.7
19.1.2.2.1.2;2408201;2010;12.2
19.1.2.3.1.1;2408201;2010;91.7
19.1.2.3.1.2;2408201;2010;75.9
17.1.2.3.1;2408201;2010;4713
17.1.2.3.2;2408201;2010;32
16.1.2.2.1.2.1;2408300;0;0
16.1.2.2.1.2.2;2408300;0;0
16.1.2.2.2.2.1;2408300;0;0
16.1.2.2.2.2.2;2408300;0;0
16.1.2.2.3.2.1;2408300;0;0
16.1.2.2.3.2.2;2408300;0;0
2.4.3.1.3.2.4;2408300;2010;989
2.4.3.1.3.2.5;2408300;2010;1598
3.2.1.1;2408300;2010;98.2
20.4.1.3;2408300;2010;32
1;2408300;2013;10.44
3.4.1;2408300;2015;None
3.4.2;2408300;2015;None
3.4.3;2408300;2015;None
3.2.1;2408300;2015;23
3.2.2;2408300;2015;8
3.2.3;2408300;2015;0
3.3.1;2408300;2015;0
3.3.2;2408300;2015;3
3.3.3;2408300;2015;1
19.1.2.1.1.1;2408300;2010;17.4
19.1.2.1.1.2;2408300;2010;3.2
19.1.2.2.1.1;2408300;2010;0.9
19.1.2.2.1.2;2408300;2010;39.7
19.1.2.3.1.1;2408300;2010;81.7
19.1.2.3.1.2;2408300;2010;57.1
17.1.2.3.1;2408300;2010;7529
17.1.2.3.2;2408300;2010;116
16.1.2.2.1.2.1;2408409;0;0
16.1.2.2.1.2.2;2408409;0;0
16.1.2.2.2.2.1;2408409;0;0
16.1.2.2.2.2.2;2408409;0;0
16.1.2.2.3.2.1;2408409;0;0
16.1.2.2.3.2.2;2408409;0;0
2.4.3.1.3.2.4;2408409;2010;108
2.4.3.1.3.2.5;2408409;2010;270
3.2.1.1;2408409;2010;98.4
20.4.1.3;2408409;2010;4
1;2408409;2013;54.05
3.4.1;2408409;2015;None
3.4.2;2408409;2015;None
3.4.3;2408409;2015;None
3.2.1;2408409;2015;4
3.2.2;2408409;2015;2
3.2.3;2408409;2015;99999999999996
3.3.1;2408409;2015;0
3.3.2;2408409;2015;1
3.3.3;2408409;2015;99999999999996
19.1.2.1.1.1;2408409;2010;2.8
19.1.2.1.1.2;2408409;2010;-
19.1.2.2.1.1;2408409;2010;1.2
19.1.2.2.1.2;2408409;2010;87.9
19.1.2.3.1.1;2408409;2010;96.0
19.1.2.3.1.2;2408409;2010;12.1
17.1.2.3.1;2408409;2010;980
17.1.2.3.2;2408409;2010;5
16.1.2.2.1.2.1;2408508;0;0
16.1.2.2.1.2.2;2408508;0;0
16.1.2.2.2.2.1;2408508;0;0
16.1.2.2.2.2.2;2408508;0;0
16.1.2.2.3.2.1;2408508;0;0
16.1.2.2.3.2.2;2408508;0;0
2.4.3.1.3.2.4;2408508;2010;171
2.4.3.1.3.2.5;2408508;2010;628
3.2.1.1;2408508;2010;96.9
20.4.1.3;2408508;2010;4
1;2408508;2013;16.95
3.4.1;2408508;2015;None
3.4.2;2408508;2015;None
3.4.3;2408508;2015;None
3.2.1;2408508;2015;1
3.2.2;2408508;2015;1
3.2.3;2408508;2015;99999999999996
3.3.1;2408508;2015;0
3.3.2;2408508;2015;1
3.3.3;2408508;2015;99999999999996
19.1.2.1.1.1;2408508;2010;22.5
19.1.2.1.1.2;2408508;2010;-
19.1.2.2.1.1;2408508;2010;-
19.1.2.2.1.2;2408508;2010;62.6
19.1.2.3.1.1;2408508;2010;77.5
19.1.2.3.1.2;2408508;2010;37.4
17.1.2.3.1;2408508;2010;1043
17.1.2.3.2;2408508;2010;28
16.1.2.2.1.2.1;2408607;0;0
16.1.2.2.1.2.2;2408607;0;0
16.1.2.2.2.2.1;2408607;0;0
16.1.2.2.2.2.2;2408607;0;0
16.1.2.2.3.2.1;2408607;0;0
16.1.2.2.3.2.2;2408607;0;0
2.4.3.1.3.2.4;2408607;2010;21
2.4.3.1.3.2.5;2408607;2010;110
3.2.1.1;2408607;2010;98.9
20.4.1.3;2408607;2010;3
1;2408607;2013;18.52
3.4.1;2408607;2015;None
3.4.2;2408607;2015;None
3.4.3;2408607;2015;None
3.2.1;2408607;2015;7
3.2.2;2408607;2015;1
3.2.3;2408607;2015;99999999999996
3.3.1;2408607;2015;0
3.3.2;2408607;2015;1
3.3.3;2408607;2015;99999999999996
19.1.2.1.1.1;2408607;2010;2.1
19.1.2.1.1.2;2408607;2010;0.2
19.1.2.2.1.1;2408607;2010;-
19.1.2.2.1.2;2408607;2010;14.0
19.1.2.3.1.1;2408607;2010;97.9
19.1.2.3.1.2;2408607;2010;85.8
17.1.2.3.1;2408607;2010;959
17.1.2.3.2;2408607;2010;5
16.1.2.2.1.2.1;2408706;0;0
16.1.2.2.1.2.2;2408706;0;0
16.1.2.2.2.2.1;2408706;0;0
16.1.2.2.2.2.2;2408706;0;0
16.1.2.2.3.2.1;2408706;0;0
16.1.2.2.3.2.2;2408706;0;0
2.4.3.1.3.2.4;2408706;2010;21
2.4.3.1.3.2.5;2408706;2010;231
3.2.1.1;2408706;2010;98.4
20.4.1.3;2408706;2010;3
1;2408706;2013;-
3.4.1;2408706;2015;None
3.4.2;2408706;2015;None
3.4.3;2408706;2015;None
3.2.1;2408706;2015;5
3.2.2;2408706;2015;1
3.2.3;2408706;2015;99999999999996
3.3.1;2408706;2015;0
3.3.2;2408706;2015;1
3.3.3;2408706;2015;99999999999996
19.1.2.1.1.1;2408706;2010;20.3
19.1.2.1.1.2;2408706;2010;-
19.1.2.2.1.1;2408706;2010;0.4
19.1.2.2.1.2;2408706;2010;98.6
19.1.2.3.1.1;2408706;2010;79.3
19.1.2.3.1.2;2408706;2010;1.4
17.1.2.3.1;2408706;2010;848
17.1.2.3.2;2408706;2010;2
16.1.2.2.1.2.1;2408805;0;0
16.1.2.2.1.2.2;2408805;0;0
16.1.2.2.2.2.1;2408805;0;0
16.1.2.2.2.2.2;2408805;0;0
16.1.2.2.3.2.1;2408805;0;0
16.1.2.2.3.2.2;2408805;0;0
2.4.3.1.3.2.4;2408805;2010;76
2.4.3.1.3.2.5;2408805;2010;207
3.2.1.1;2408805;2010;98.7
20.4.1.3;2408805;2010;4
1;2408805;2013;-
3.4.1;2408805;2015;None
3.4.2;2408805;2015;None
3.4.3;2408805;2015;None
3.2.1;2408805;2015;3
3.2.2;2408805;2015;1
3.2.3;2408805;2015;99999999999996
3.3.1;2408805;2015;0
3.3.2;2408805;2015;1
3.3.3;2408805;2015;99999999999996
19.1.2.1.1.1;2408805;2010;66.5
19.1.2.1.1.2;2408805;2010;0.5
19.1.2.2.1.1;2408805;2010;0.5
19.1.2.2.1.2;2408805;2010;36.3
19.1.2.3.1.1;2408805;2010;33.0
19.1.2.3.1.2;2408805;2010;63.2
17.1.2.3.1;2408805;2010;975
17.1.2.3.2;2408805;2010;3
16.1.2.2.1.2.1;2408904;0;0
16.1.2.2.1.2.2;2408904;0;0
16.1.2.2.2.2.1;2408904;0;0
16.1.2.2.2.2.2;2408904;0;0
16.1.2.2.3.2.1;2408904;0;0
16.1.2.2.3.2.2;2408904;0;0
2.4.3.1.3.2.4;2408904;2010;694
2.4.3.1.3.2.5;2408904;2010;1584
3.2.1.1;2408904;2010;98.3
20.4.1.3;2408904;2010;18
1;2408904;2013;21.54
3.4.1;2408904;2015;None
3.4.2;2408904;2015;None
3.4.3;2408904;2015;None
3.2.1;2408904;2015;10
3.2.2;2408904;2015;7
3.2.3;2408904;2015;0
3.3.1;2408904;2015;0
3.3.2;2408904;2015;3
3.3.3;2408904;2015;1
19.1.2.1.1.1;2408904;2010;81.4
19.1.2.1.1.2;2408904;2010;6.8
19.1.2.2.1.1;2408904;2010;0.2
19.1.2.2.1.2;2408904;2010;62.5
19.1.2.3.1.1;2408904;2010;18.4
19.1.2.3.1.2;2408904;2010;30.7
17.1.2.3.1;2408904;2010;4596
17.1.2.3.2;2408904;2010;111
16.1.2.2.1.2.1;2408953;0;0
16.1.2.2.1.2.2;2408953;0;0
16.1.2.2.2.2.1;2408953;0;0
16.1.2.2.2.2.2;2408953;0;0
16.1.2.2.3.2.1;2408953;0;0
16.1.2.2.3.2.2;2408953;0;0
2.4.3.1.3.2.4;2408953;2010;204
2.4.3.1.3.2.5;2408953;2010;1043
3.2.1.1;2408953;2010;98.8
20.4.1.3;2408953;2010;8
1;2408953;2013;18.75
3.4.1;2408953;2015;None
3.4.2;2408953;2015;None
3.4.3;2408953;2015;None
3.2.1;2408953;2015;11
3.2.2;2408953;2015;0
3.2.3;2408953;2015;99999999999996
3.3.1;2408953;2015;0
3.3.2;2408953;2015;1
3.3.3;2408953;2015;99999999999996
19.1.2.1.1.1;2408953;2010;0.5
19.1.2.1.1.2;2408953;2010;0.9
19.1.2.2.1.1;2408953;2010;0.1
19.1.2.2.1.2;2408953;2010;9.6
19.1.2.3.1.1;2408953;2010;99.4
19.1.2.3.1.2;2408953;2010;89.5
17.1.2.3.1;2408953;2010;2208
17.1.2.3.2;2408953;2010;6
16.1.2.2.1.2.1;2409100;0;0
16.1.2.2.1.2.2;2409100;0;0
16.1.2.2.2.2.1;2409100;0;0
16.1.2.2.2.2.2;2409100;0;0
16.1.2.2.3.2.1;2409100;0;0
16.1.2.2.3.2.2;2409100;0;0
2.4.3.1.3.2.4;2409100;2010;374
2.4.3.1.3.2.5;2409100;2010;608
3.2.1.1;2409100;2010;97
20.4.1.3;2409100;2010;17
1;2409100;2013;34.29
3.4.1;2409100;2015;None
3.4.2;2409100;2015;None
3.4.3;2409100;2015;None
3.2.1;2409100;2015;9
3.2.2;2409100;2015;1
3.2.3;2409100;2015;99999999999996
3.3.1;2409100;2015;0
3.3.2;2409100;2015;1
3.3.3;2409100;2015;99999999999996
19.1.2.1.1.1;2409100;2010;91.5
19.1.2.1.1.2;2409100;2010;2.5
19.1.2.2.1.1;2409100;2010;-
19.1.2.2.1.2;2409100;2010;24.3
19.1.2.3.1.1;2409100;2010;8.5
19.1.2.3.1.2;2409100;2010;73.2
17.1.2.3.1;2409100;2010;2491
17.1.2.3.2;2409100;2010;17
16.1.2.2.1.2.1;2409209;0;0
16.1.2.2.1.2.2;2409209;0;0
16.1.2.2.2.2.1;2409209;0;0
16.1.2.2.2.2.2;2409209;0;0
16.1.2.2.3.2.1;2409209;0;0
16.1.2.2.3.2.2;2409209;0;0
2.4.3.1.3.2.4;2409209;2010;4
2.4.3.1.3.2.5;2409209;2010;10
3.2.1.1;2409209;2010;98.2
20.4.1.3;2409209;2010;3
1;2409209;2013;19.61
3.4.1;2409209;2015;None
3.4.2;2409209;2015;None
3.4.3;2409209;2015;None
3.2.1;2409209;2015;4
3.2.2;2409209;2015;2
3.2.3;2409209;2015;99999999999996
3.3.1;2409209;2015;0
3.3.2;2409209;2015;1
3.3.3;2409209;2015;99999999999996
19.1.2.1.1.1;2409209;2010;13.2
19.1.2.1.1.2;2409209;2010;-
19.1.2.2.1.1;2409209;2010;-
19.1.2.2.1.2;2409209;2010;31.7
19.1.2.3.1.1;2409209;2010;86.8
19.1.2.3.1.2;2409209;2010;68.3
17.1.2.3.1;2409209;2010;756
17.1.2.3.2;2409209;2010;99999999999992
16.1.2.2.1.2.1;2409308;0;0
16.1.2.2.1.2.2;2409308;0;0
16.1.2.2.2.2.1;2409308;0;0
16.1.2.2.2.2.2;2409308;0;0
16.1.2.2.3.2.1;2409308;0;0
16.1.2.2.3.2.2;2409308;0;0
2.4.3.1.3.2.4;2409308;2010;348
2.4.3.1.3.2.5;2409308;2010;526
3.2.1.1;2409308;2010;96.8
20.4.1.3;2409308;2010;15
1;2409308;2013;21.98
3.4.1;2409308;2015;None
3.4.2;2409308;2015;None
3.4.3;2409308;2015;None
3.2.1;2409308;2015;10
3.2.2;2409308;2015;3
3.2.3;2409308;2015;99999999999996
3.3.1;2409308;2015;0
3.3.2;2409308;2015;1
3.3.3;2409308;2015;99999999999996
19.1.2.1.1.1;2409308;2010;10.9
19.1.2.1.1.2;2409308;2010;-
19.1.2.2.1.1;2409308;2010;0.8
19.1.2.2.1.2;2409308;2010;99.1
19.1.2.3.1.1;2409308;2010;88.3
19.1.2.3.1.2;2409308;2010;1.0
17.1.2.3.1;2409308;2010;2624
17.1.2.3.2;2409308;2010;6
16.1.2.2.1.2.1;2409332;0;0
16.1.2.2.1.2.2;2409332;0;0
16.1.2.2.2.2.1;2409332;0;0
16.1.2.2.2.2.2;2409332;0;0
16.1.2.2.3.2.1;2409332;0;0
16.1.2.2.3.2.2;2409332;0;0
2.4.3.1.3.2.4;2409332;2010;130
2.4.3.1.3.2.5;2409332;2010;125
3.2.1.1;2409332;2010;97.7
20.4.1.3;2409332;2010;4
1;2409332;2013;22.73
3.4.1;2409332;2015;None
3.4.2;2409332;2015;None
3.4.3;2409332;2015;None
3.2.1;2409332;2015;5
3.2.2;2409332;2015;1
3.2.3;2409332;2015;99999999999996
3.3.1;2409332;2015;0
3.3.2;2409332;2015;1
3.3.3;2409332;2015;99999999999996
19.1.2.1.1.1;2409332;2010;1.2
19.1.2.1.1.2;2409332;2010;0.2
19.1.2.2.1.1;2409332;2010;0.9
19.1.2.2.1.2;2409332;2010;66.4
19.1.2.3.1.1;2409332;2010;97.9
19.1.2.3.1.2;2409332;2010;33.3
17.1.2.3.1;2409332;2010;999
17.1.2.3.2;2409332;2010;2
16.1.2.2.1.2.1;2409407;0;0
16.1.2.2.1.2.2;2409407;0;0
16.1.2.2.2.2.1;2409407;0;0
16.1.2.2.2.2.2;2409407;0;0
16.1.2.2.3.2.1;2409407;0;0
16.1.2.2.3.2.2;2409407;0;0
2.4.3.1.3.2.4;2409407;2010;705
2.4.3.1.3.2.5;2409407;2010;1356
3.2.1.1;2409407;2010;95.5
20.4.1.3;2409407;2010;48
1;2409407;2013;5.14
3.4.1;2409407;2015;None
3.4.2;2409407;2015;None
3.4.3;2409407;2015;None
3.2.1;2409407;2015;10
3.2.2;2409407;2015;10
3.2.3;2409407;2015;0
